Unnamed: 0.1,Unnamed: 0,text,labels,txt_len
5857,9352,Bone marrow transplant lowered the plasma C26 0 level but failed to arrest neurological progression . .,O O O O O O O O O O O O O O O O O,13
775,949,RESULTS A homozygous G to A transition at the 5 end of intron 7 was detected in the patient .,O O O O O O O O O O O O O O O O O O O O,32
5914,5192,Molecular characterization of glucose - 6 - phosphate dehydrogenase ( G6PD ) deficiency in patients of Chinese descent and identification of new base substitutions in the human G6PD gene .,O O O B I I I I I I I I I O O O O O O O O O O O O O O O O O,32
6405,9270,"Utilization of purines by an HPRT variant in an intelligent , nonmutilative patient with features of the Lesch - Nyhan syndrome .",O O O O O O O O O O O O O O O O O B I I I O,13
9576,2129,"Gc - types in the family were compatible with , but did not prove , linkage of analbuminemia to the Gc - locus .",O O O O O O O O O O O O O O O O O B O O O O O O,32
9319,276,"Two missense mutations have been described C282Y , accounting for 80 % to 90 % of HH chromosomes , and H63D , which is associated with a milder form of the disease representing 40 % to 70 % of non - C282Y HH chromosomes .",O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O B O O,32
7811,11177,"Thus , it appears that severe G6PD deficiency affects adversely the proliferation or the survival of nucleated blood cells and that this phenotypic characteristic is critical during hematopoiesis . .",O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O,13
1959,4268,The identification of family - specific mutations will enable early identification of affected individuals and correlation of clinical phenotype with genotype will facilitate an objective system of disease classification .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
9028,3498,A recombination fraction of 0 .,O O O O O O,32
3261,9843,Human peroxisomal targeting signal - 1 receptor restores peroxisomal protein import in cells from patients with fatal peroxisomal disorders .,O O O O O O O O O O O O O O O O O B I O,13
9877,7816,"We compared G6PD activity among different mutations , without discovering significant differences between them .",O O O O O O O O O O O O O O O,13
7734,9826,"Clinically , all patients with VLCAD deficiency exhibited cardiac disease .",O O O O O B I O B I O,13
9974,11178,"Analysis of meiotic segregation , using single - sperm typing : meiotic drive at the myotonic dystrophy locus .",O O O O O O O O O O O O O O O B I O O,13
5647,11227,Limitations of the current dietary treatment for PKU have led to the development of potential treatments based on somatic gene transfer .,O O O O O O O B O O O O O O O O O O O O O O,13
6389,1555,One family manifesting an autosomal dominant pattern of inheritance possessed three clinically affected members who were heterozygous for a splice - site mutation that was predicted to lead to the production of a truncated protein product .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
1966,7020,"We show that homozygous deletions cause embryonic lethality a few days after implantation , demonstrating an important role for frataxin during early development .",O O O O O O B I O O O O O O O O O O O O O O O O,13
7701,6451,Most fragile X syndrome patients have expansion of a ( CGG ) ( n ) sequence with > 200 repeats ( full mutation ) in the FMR1 gene responsible for this condition .,O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9080,7979,"83 at theta = 0 , with a peak lod score in multipoint linkage analysis of 2 .",O O O O O O O O O O O O O O O O O O,13
10109,5225,Neither immunohistochemical studies nor molecular genetic analyses of the VHL gene have been reported previously for this lesion .,O O O O O O O O O B O O O O O O O O O,32
9427,1888,S .,O O,32
7271,2268,"We assembled the YAC clones into overlapping sets by hybridizing them to a large number of DNA probes from the HD region , including the STSs .",O O O O O O O O O O O O O O O O O O O O B O O O O O O,32
2004,6811,"In the subset of 491 such families , the peak HLOD was 2 .",O O O O O O O O O O O O O O,13
3364,1085,"In this family of disorders , a normally polymorphic CAG repeat becomes expanded , resulting in expression of an expanded polyglutamine domain in the disease gene product .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
5288,1076,A total of 31 homozygous deletions and 36 point alterations were identified .,O O O O O O O O O O O O O,32
9770,4345,"In patient fibroblasts , raising VLCAD activity to approximately 20 % of normal control fibroblast activity raised palmitic acid beta - oxidation flux to the level found in control fibroblasts , which may offer important information for the rational design of future somatic gene therapy for VLCAD deficiency . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O O,32
10009,7405,The Arg610Gln mutation represents the first case of a mutation in the PH domain of the FGD1 gene and additional evidence that mutations in PH domains can be associated to human diseases . .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
1245,4537,"It is a benign condition which is believed to result from deficiency of hepatic fructokinase ( ketohexokinase , KHK , E . C . 2 . 7 . 1 . 3 ) .",O O O O O O O O O O O B I I I O O O O O O O O O O O O O O O O O O,32
926,3548,"Other patients with similar exon deletions , or smaller deletions , show the more severe phenotype typical of DMD .",O O O O O O O O O O O O O O O O O O B O,32
2462,2255,"DMR - N9 transcripts , mainly expressed in brain and testis , possess a single , large open reading frame , but the function of its protein product is unknown .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
8677,5507,"BACKGROUND SEPs and MEPs have proved useful in revealing signs of progressively severe , central dying - back axonopathy in early stages of adult - onset ALD .",O O O O O O O O O O O O O O O B I I I O O O O O O O B O,13
5858,9005,Complementary DNA clones were isolated that represent the 5 terminal 2 .,O O O O O O O O O O O O,13
2833,4006,Chronic neisserial infection can be associated with C7 deficiency and must be distinguished from other causes of cutaneous vasculitis . .,B I I O O O O B I O O O O O O O O B I O O,32
9131,4908,The human gene for alkaptonuria ( AKU ) maps to chromosome 3q .,O O O O B O B O O O O O O,32
1446,807,"Cleft palate , swelling of the ear pinna , and hitch hiker thumb were absent .",B I O B I I I I O O B I I O O O,32
4127,10600,The substitutions at cDNA 1376 and 1388 account for over 50 % of the 43 samples examined indicating a high prevalence of these two alleles among G6PD - deficient Chinese .,O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O O,13
9792,5857,beta - Glucuronidase activity was undetectable in affected cat fibroblasts and restored by retroviral gene transfer of rat beta - glucuronidase cDNA .,O O O O O O O O O O O O O O O O O O O O O O O,13
8295,12477,Identification of a novel mutation of the CPO gene in a Japanese hereditary coproporphyria family .,O O O O O O O O O O O O B I O O,39
3563,6738,Approximately 0 .,O O O,13
