Unnamed: 0.1,Unnamed: 0,text,labels,txt_len
7509,7581,"In order to test the effect of this substitution , an in vitro mutagenized cDNA construct was introduced into a mammalian expression vector and transfected into monkey Cos - 1 cells separately or along with a beta - cDNA expression vector .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9795,565,"A previously described 28 - bp deletion at the COL2A1 exon 12 - intron 12 junction , deleting the splice donor site , was identified in the fifth case .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
3774,7125,"Thus , altered ion homeostasis within the lens may contribute to cataract formation .",O O O O O O O O O O O B O O,13
1298,10872,"By electrophysiological tests and magnetic resonance imaging it was determined that two patients had cerebral ALD , one had adrenomyeloneuropathy with cerebral involvement , and two had preclinical AMN .",O O O O O O O O O O O O O O B I O O O B O O O O O O O O B O,13
284,6742,"In view of this discrepancy , we examined the frequency of ATM germline mutations in a selected group of Dutch patients with breast cancer .",O O O O O O O O O O O O O O O O O O O O O O B I O,13
1637,429,"The M694V homozygous genotype was found to be associated with a higher prevalence of renal amyloidosis and arthritis , compared with other genotypes ( P = . 0002 and P = . 006 , respectively ) .",O O O O O O O O O O O O O O B I O B O O O O O O O O O O O O O O O O O O O,32
6739,7740,"We report familial adenomatous polyposis coli ( FAPC ) with epidermoid cysts , osteomata , and areas of congenital hypertrophy of the retinal pigment epithelium ( CHRPEs ) in a male patient and his maternal aunt , both of whom suffered a mild to moderate degree of mental handicap .",O O B I I I O B O O B I O B O O O O B I I I I I I O B O O O O O O O O O O O O O O O O O O O O B I O,13
2126,10130,The glu285 - - > ala mutant ASPA has 2 .,O O O O O O O O O O O,13
356,9323,Glucose - 6 - phosphate dehydrogenase deficiency inhibits in vitro growth of Plasmodium falciparum .,B I I I I I I O O O O O O O O,13
8919,12639,"Germ - line and somatic truncating mutations of the APC gene are thought to initiate colorectal tumor formation in familial adenomatous polyposis syndrome and sporadic colorectal carcinogenesis , respectively .",O O O O O O O O O B O O O O O B I O O B I I I O O O O O O O,39
2433,566,The latter three mutations are predicted to result in exon skipping in the mRNA encoded from the mutant allele .,O O O O O O O O O O O O O O O O O O O O,32
4628,1475,"The gene for EDMD on Xq28 encodes a novel protein named emerin that localizes at the nuclear membrane of skeletal , cardiac and smooth muscles and some other non - muscle tissues .",O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
8662,11126,Immunofluorescence microscopy showed that emerin is located at the nuclear rim in all tissues examined .,O O O O O O O O O O O O O O O O,13
2719,2494,"The Wiskott - Aldrich syndrome : refinement of the localization on Xp and identification of another closely linked marker locus , OATL1 .",O B I I I O O O O O O O O O O O O O O O O O O,32
514,2131,Deletion of the KIT and PDGFRA genes in a patient with piebaldism .,O O O O O O O O O O O B O,32
3287,12413,WFS1 appears to function in survival of islet beta - cells and neurons . .,O O O O O O O O O O O O O O O,39
2557,3807,The expression of VWS is significantly modified by the genetic background More extreme phenotypes in parents tend to produce more extreme expression in their children .,O O O B O O O O O O O O O O O O O O O O O O O O O O,32
3046,7737,"Treatment of mitotically stimulated lymphocytes with cyclosporin , which inhibits proliferation , blocked the increase in p19 / nm23 ; treatment of the leukemia cell line HL - 60 with dimethylsulfoxide , which induces terminal differentiation , resulted in diminished levels of p19 / nm23 .",O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O,13
9663,6569,"The PLS locus has been mapped to chromosome 11q14 - q21 ( refs 7 , 8 , 9 ) .",O O O O O O O O O O O O O O O O O O O O,13
8498,1995,A mutation in the pleckstrin homology ( PH ) domain of the FGD1 gene in an Italian family with faciogenital dysplasia ( Aarskog - Scott syndrome ) .,O O O O O O O O O O O O O O O O O O O B I O B I I I O O,32
4108,5256,"Fourth , the disease phenotype is significantly more severe and had an early age of onset ( 16 years ) in a subject homozygous for the expanded allele , which contrasts with Huntington disease and suggests that the expanded allele in the MJD1 gene could exert its effect either by a dominant negative effect ( putatively excluded in HD ) or by a gain of function effect as proposed for HD .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O B O,32
1136,3896,Further molecular analysis of the origin of new mutations at the hprt locus should aid in resolving the issue of an apparent difference in the frequency of hprt mutations in males and females,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
5148,12033,"No locus other than chromosome 11p13 has been implicated in aniridia , and PAX6 is clearly the major , if not only , gene responsible .",O O O O O O O O O O B O O O O O O O O O O O O O O O,39
1522,10684,"Novel inherited mutations and variable expressivity of BRCA1 alleles , including the founder mutation 185delAG in Ashkenazi Jewish families .",O O O O O O O O O O O O O O O O O O O O,13
7537,3235,"This locus is also part of the WAGR complex ( Wilms tumor , aniridia , genitourinary abnormalities , and mental retardation ) .",O O O O O O O B O O B I O B O B I O O B I O O,32
5692,11155,"In order to elucidate the cellular and molecular processes which are involved in Norrie disease ( ND ) , we have used gene targeting technology to generate ND mutant mice .",O O O O O O O O O O O O O B I O B O O O O O O O O O O B O O O,13
1681,5051,Macular dystrophy associated with mutations at codon 172 in the human retinal degeneration slow gene .,B I O O O O O O O O O B I O O O,32
2359,12067,A distinct group of IVF patients has been found to present with a characteristic electrocardiographic pattern .,O O O O B O O O O O O O O O O O O,39
2037,5740,The severity of the disease correlates with the position of the inherited APC mutation ( genotype - phenotype correlation ) .,O O O O O O O O O O O O B O O O O O O O O,13
8377,4018,"Chemotaxis and random migration of the patients granulocytes were normal as were myeloperoxidase , leukocyte alkaline phosphatase ( LAP ) , and ultrastructural features .",O O O O O O O O O O O O O O O O O O O O O O O O O,32
4379,2931,"We have studied the genetic linkage of two markers , the apolipoprotein C1 ( APOC1 ) gene and a cytochrome P450 ( CYP2A ) gene , in relation to the gene for myotonic dystrophy ( DM ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O B O O,32
9046,9661,A 5 kb DNA sequence deletion was found to have its endpoints in the first and third introns .,O O O O O O O O O O O O O O O O O O O,13
1503,8656,Preferential germline mutation of the paternal allele in retinoblastoma .,O O O O O O O O B O,13
8401,4503,Stable transmission of the asymptomatic / mild phenotype showed a female transmission bias .,O O O O O O O O O O O O O O,32
7095,2775,The map was constructed employing the LINKAGE and CRIMAP computational methodologies to build the multipoint map via a stepwise algorithm .,O O O O O O O O O O O O O O O O O O O O O,32
7598,1983,These findings indicate that frataxin is essential for mitochondrial iron homeostasis and protection from iron - induced formation of free radicals .,O O O O O O O O O O O O O O O O O O O O O O,32
6443,3358,Familial deficiency of the seventh component of complement associated with recurrent meningococcal infections .,B I I I I I I I O O O B I O,32
8279,9916,"00 , of 7 .",O O O O O,13
3789,9805,"We also show that OCRL functions as a phosphatidylinositol 4 , 5 - bisphosphate 5 - phosphatase in OCRL - expressing Sf9 cells .",O O O O O O O O O O O O O O O O O O O O O O O O,13
5934,6954,"Missense mutations were studied by means of molecular modelling , whereas single basepair substitutions in splice sites and the 5 flanking region were examined by in vitro splicing assay and luciferase reporter gene assay respectively .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9966,12407,Additional experiments are needed to define the role of CA IX and CA XII enzymes in the regulation of pH in the extracellular microenvironment and its potential impact on cancer cell growth .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O,39
1711,2561,"Maternal nondisjunction with fertilization of a disomic egg by a normal sperm , followed by loss of the paternal 15 , is a likely cause of confined placental mosaicism and uniparental disomy in this case of PWS , and advanced maternal age may be a predisposing factor . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O O O O B O O O O O O O O O O O O,32
5805,10263,Repeats appeared to expand to a similar extent in tissues originating from the same embryonal origin .,O O O O O O O O O O O O O O O O O,13
4968,9489,Ten variants of erythrocyte glucose - 6 - phosphate dehydrogenase were identified in 22 patients with G6PD deficiency from three districts of Bulgaria .,O O O O O O O O O O O O O O O O B I O O O O O O,13
956,7409,"Here we report that , in mutant mice expressing HD repeats , the production and aggregation of N - terminal huntingtin fragments preferentially occur in HD - affected neurons and their processes and axonal terminals .",O O O O O O O O O B O O O O O O O O O O O O O O O B O O O O O O O O O O,13
187,5839,"Control individuals showed clear expression of FMRP in nearly every hair root , whereas male fragile X patients lacked expression of FMRP in almost all their hair roots .",O O O O O O O O O O O O O O O B I O O O O O O O O O O O O,13
4405,7885,We were unable to find a mutation in one patient despite complete sequencing of the genomic sequence of the gene .,O O O O O O O O O O O O O O O O O O O O O,13
9156,3381,Growth of Epstein - Barr virus - transformed lymphoblasts from this patient in selective medium has permitted isolation of spontaneous HPRT + revertants of this mutation .,O O B I I O O O O O O O O O O O O O O O O O O O O O O,32
6927,5893,"The youngest child ( 2 years old ) was only mildly affected but had Leu - AVP levels similar to her severely affected 8 - year - old brother , suggesting that unknown mechanisms may partially compensate for a deficiency of active AVP in very young children . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I O O O O O O,13
9854,338,Patients with familial APC ( FAP ) carry germ - line mutations in the APC gene and develop multiple colorectal adenomas and subsequent carcinomas early in life .,O O B I O B O O O O O O O O B O O O O B I O O B O O O O,32
9921,823,"We have found that FAP patients with germline APC mutations within a small region ( codons 1 , 194 - 1 , 392 at most ) mainly show allelic loss in their colorectal adenomas , in contrast to other FAP patients , whose second hits tend to occur by truncating mutations in the mutation cluster region .",O O O O B O O O B O O O O O O O O O O O O O O O O O O O O O O O B I O O O O O B O O O O O O O O O O O O O O O O O,32
1524,3413,"In addition , locus DXYS12 was found to be closely linked with TCD ( lod 3 . 31 at 0 recombination distance ) .",O O O O O O O O O O O O B O O O O O O O O O O O,32
9365,5473,The FHF2 gene localisation and tissue - specific expression pattern suggest it to be a candidate gene for familial cases of the BFLS syndrome and other syndromal and non - specific forms of X - linked mental retardation mapping to the region .,O O O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O B I I I I O O O O O,13
3135,2472,"Combining these data and the results of LOH , more than 80 % of tumors ( 14 adenomas and 39 carcinomas ) had at least one mutation in the APC gene , of which more than 60 % ( 9 adenomas and 23 carcinomas ) had two mutations .",O O O O O O O O O O O O O O B O O B O O B O O O O O O O O B O O O O O O O O O O B O O B O O O O O,32
7176,2874,We have sequenced the portions of the introns flanking each of the 14 HEXA exons in order to specify oligonucleotide primers for the PCR - dependent amplification of each exon and splice - junction sequence .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
8323,11646,"The most common variant of GALT , the Duarte variant , occurs as two types , Duarte - 1 ( D - 1 ) and Duarte - 2 ( D - 2 ) , both of which carry the sequence change N314D .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
6164,11175,"We found that in fractionated blood cell types ( including erythroid , myeloid , and lymphoid cell lineages ) there was a significant excess of G6PD - normal cells .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
6060,2296,"This synergistic effect was also demonstrated on thermal stability , especially at low NADP concentrations .",O O O O O O O O O O O O O O O O,32
7962,524,"X - linked Emery - Dreifuss muscular dystrophy ( EDMD ) is a relatively rare benign neuromuscular disorder which can vary remarkably in onset , course and severity .",B I I I I I I I O B O O O O O B I I O O O O O O O O O O O,32
2530,9427,This study illustrates the extreme heterogeneity of G6PD deficiency among the people of Papua New Guinea . .,O O O O O O O B I O O O O O O O O O,13
