Unnamed: 0.1,Unnamed: 0,text,labels,txt_len
4282,3013,The gene was sublocalized to region 12q22 - - - - q24 .,O O O O O O O O O O O O O,32
2502,11769,"Of clinical interest are ( a ) the documentation of membranous glomerulonephritis , vasculitis , and arthritis in an individual lacking C5 ( and its biologic functions ) , and ( b ) a remarkable propensity to bacterial infections in the proband , even during periods of low - dose or alternate - day corticosteroid therapy .",O O O O O O O O O O O B O B O O B O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O,39
9576,2129,"Gc - types in the family were compatible with , but did not prove , linkage of analbuminemia to the Gc - locus .",O O O O O O O O O O O O O O O O O B O O O O O O,32
1591,822,"Clues from attenuated polyposis , missense germline variants with mild disease and the somatic mutation cluster region ( codons 1 , 250 - 1 , 450 ) indicate , however , that APC mutations might not result in simple loss of protein function .",O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O,32
4553,4574,Knowledge of the different mutations causing MLD in these defined populations will allow a carrier screening program to be carried out and prevent the birth of additional affected children . .,O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O,32
9513,11909,These results show that the G2 - phase chromosomal radiosensitivity assay can be used for the detection of A - T heterozygotes .,O O O O O O O O O O O O O O O O O O B I I O O,39
3272,10367,The 75 - kDa glycoprotein is localized in the brush border of the intestinal epithelium and is predicted to comprise 12 membrane spans .,O O O O O O O O O O O O O O O O O O O O O O O O,13
6093,5113,"In the remaining two - thirds of the tumors only one mutation was found , consistent with the loss - of - heterozygosity theory of tumorigenesis .",O O O O O O O O B O O O O O O O O O O O O O O O O O O,32
7264,7186,"Mutations at the ataxia - telangiectasia ( A - T ) locus on chromosome band 11q22 cause a distinctive autosomal recessive syndrome in homozygotes and predispose heterozygotes to cancer , ischemic heart disease , and early mortality .",O O O B I I O B I I O O O O O O O O O B I I O O O O O O B O B I I O O O O O,13
8275,11082,"However , it is not yet clear what proportion of hereditary breast cancer is explained by BRCA1 and BRCA2 or by some other unidentified susceptibility gene ( s ) .",O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O,13
9031,4637,These new reagents should facilitate the identification of BRCA1 . .,O O O O O O O O O O O,32
3410,11215,Muscle expression of glucose - 6 - phosphate dehydrogenase deficiency in different variants .,O O O B I I I I I I O O O O,13
8330,1315,"The molecular details of ATM function in the nervous system are unclear , although the neurological lesion in ataxia - telangiectasia becomes apparent early in life , suggesting a developmental origin .",O O O O O O O O O O O O O O O B I O B I I O O O O O O O O O O O,32
3060,9135,"But the close genetic linkage of mdx to G6PD and Hprt on the mouse X chromosome , coupled with its comparatively mild pathology , have suggested that the mdx mutation may instead correspond to Emery Dreifuss muscular dystrophy which itself is closely linked to DNA markers at Xq28 - qter in the region of G6PD on the human X chromosome .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I O O O O O O O O O O O O O O O O O O O O O O O,13
9042,5848,"10 was observed at D1S413 ( at a recombination fraction [ theta ] of . 1 ) , with a maximum NPL ( nonparametric linkage ) Z score of 1 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
4911,1692,These results suggest a large homozygous deletion ( at least 30 kb ) in the patient .,O O O O O O O O O O O O O O O O O,32
8625,431,"Noninvasive test for fragile X syndrome , using hair root analysis .",O O O B I I O O O O O O,32
5290,12128,Familial neurohypophyseal diabetes insipidus ( FNDI ) is an autosomal dominant disease caused by deficiency in the antidiuretic hormone arginine vasopressin ( AVP ) encoded by the AVP - neurophysin II ( AVP - NPII ) gene on chromosome 20p13 .,B I I I O B O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,39
1452,1907,"The gene Prph2 encodes a photoreceptor - specific membrane glycoprotein , peripherin - 2 ( also known as peripherin / rds ) , which is inserted into the rims of photoreceptor outer segment discs in a complex with rom - 1 ( ref . 2 ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
2066,1264,"The osteolytic lesions , which develop usually in the long bones during early adulthood , show increased osteoblast and osteoclast activity .",O B I O O O O O O O O O O O O O O O O O O O,32
3158,6928,"Of particular concern are female members of kindreds segregating X - ALD mutations , because normal VLCFA levels do not guarantee lack of carrier status .",O O O O O O O O O B I I O O O O O O O O O O O O O O,13
1544,7491,Skin fibroblasts of affected individuals showed several orders of magnitude more chromosome breakage than lymphocytes .,O O O O O O O O O O O O O O O O,13
1889,11317,RESULTS Four missense mutations producing amino acid substitutions and a somatic 12 - base pair deletion in the coding region of the DPC4 gene were detected in the 31 cancers ( 16 % ; 5 of 31 ) .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O,13
4898,5810,"Immunohistochemically , expression of AGA in AGU patients mucosal lesions did not differ from that seen in corresponding lesions of normal subjects .",O O O O O O B O B I O O O O O O O O O O O O O,13
3817,2124,The patients parents were remotely related .,O O O O O O O,32
2815,8025,The fetus was predicted to be unaffected .,O O O O O O O O,13
4663,655,Association of BRCA1 with the hRad50 - hMre11 - p95 complex and the DNA damage response .,O O O O O O O O O O O O O O O O O,32
7284,726,The gene encodes a transcriptional regulator that recognizes target genes through its paired - type DNA - binding domain .,O O O O O O O O O O O O O O O O O O O O,32
6913,10688,"Expressivity of 185delAG in these families varied , from early - onset breast cancer without ovarian cancer .",O O O O O O O O O O O O B I O B I O,13
8479,3211,"The latter subjects had an additional mutation , at nucleotide 1311 , that did not produce a coding change .",O O O O O O O O O O O O O O O O O O O O,32
3079,12054,"The lifetime risk of breast cancer appears similar to the risk in BRCA1 carriers , but there was some suggestion of a lower risk in BRCA2 carriers < 50 years of age .",O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O,39
5634,8042,"Examination on G6PD deficiency in 349 patients of Shekii district hospital ( Azerbaijan ) revealed 16 hemi - , 4 homo - and 9 heterozygotic carriers of the defect .",O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O,13
8645,6876,"The gene for EDMD on Xq28 encodes a novel protein named emerin that localizes at the nuclear membrane of skeletal , cardiac and smooth muscles and some other non - muscle tissues .",O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
2932,7287,Previous analyses have revealed that the pattern of germline mutations in the factor IX gene ( F9 ) is similar among a variety of ethnically and geographically diverse populations and compatible with the ancient pattern that has shaped the mammalian genome .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
8785,10044,"This model will be important for studying liver pathophysiology , for developing therapy for Wilson disease and for studying the pathway of copper transport and its possible interaction with other heavy metals . .",O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O,13
2478,6786,"The patient was homozygous for this mutation , whereas the consanguineous parents and the siblings were heterozygous .",O O O O O O O O O O O O O O O O O O,13
1685,2929,The order cen - ADH - EGF - FG - MNS - AGU is 35 times more likely than the next best order cen - ADH - EGF - AGU - FG - MNS .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
2267,9796,"Lowe syndrome , also known as oculocerebrorenal syndrome , is caused by mutations in the X chromosome - encoded OCRL gene .",B I O O O O B I O O O O O O O O O O O O O O,13
6491,1543,"It is disrupted and misexpressed in a number of mesenchymal tumour cell types , including fat - cell tumours ( lipomas ) .",O O O O O O O O O B I O O O O B I I I O B O O,32
4096,4394,"The protein deficient in Lowe syndrome is a phosphatidylinositol - 4 , 5 - bisphosphate 5 - phosphatase .",O O O O B I O O O O O O O O O O O O O,32
4764,2221,"The second , a C - - > T transition at nucleotide 739 ( Arg247Trp ) , has been shown by Triggs - Raine et al .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
3242,1071,"In sum , FISH was found to be a simple and reliable method to detect VHL germline deletions and practically useful in cases where other methods of screening have failed to detect a VHL gene abnormality",O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O B I I,32
8503,12486,This study reports on six cases of deficiency in the human complement regulatory protein Factor H ( FH ) in the context of an acute renal disease .,O O O O O O O B I I I I I I I I O O O O O O O O B I I O,39
3095,3823,Studies of the HLA antigens in all the 22 subjects and in three spouses indicated no close linkage between the CM deficienty and the HLA system .,O O O O O O O O O O O O O O O O O O O O B I O O O O O,32
1166,5354,The murine homolog of the human breast and ovarian cancer susceptibility gene Brca1 maps to mouse chromosome 11D .,O O O O O O B I I I O O O O O O O O O,32
9243,8296,Each base change was confirmed by allele - specific amplification of the patients genomic DNA .,O O O O O O O O O O O O O O O O,13
7339,4184,"This protein contains a zinc finger domain in its amino - terminal region , but is otherwise unrelated to previously described proteins .",O O O O O O O O O O O O O O O O O O O O O O O,32
8968,11940,5 h in the presence or absence of 10 microg cycloheximide per ml .,O O O O O O O O O O O O O O,39
2306,779,"In other cases as well , a correlation was found between the amount of normal or mutant WASP present and the phenotypes of the affected individuals .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
2081,3486,We have now used DNA polymorphisms associated with the AAT gene to investigate the origin of the PI Z allele .,O O O O O O O O O O O O O O O O O O O O O,32
4970,5570,"U S A 95 , 1472 - 1477 ) .",O O O O O O O O O O,13
7559,11530,"The cDNA encodes for a protein of 50 kDa , as predicted .",O O O O O O O O O O O O O,13
7525,2276,Characterization of a YAC containing part or all of the Norrie disease locus .,O O O O O O O O O O B I O O,32
3389,11527,"By combining these oligos , we were able to amplify fragments from 100 to 300 bases ( b ) from mouse liver cDNA by polymerase chain reaction after reverse transcription ( RT - PCR ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9195,8086,97 at theta = 0 .,O O O O O O,13
1972,7904,"Despite its clinical variability , this dominant condition segregates as a single locus at chromosome 19q13 .",O O O O O O O O O O O O O O O O O,13
9681,5156,Familial Mediterranean fever in the colchicine era : the fate of one family .,B I I O O O O O O O O O O O,32
3820,3858,These electrophoresis used a phosphate buffer system at pH 7 .,O O O O O O O O O O O,32
10082,4255,"Thus , this disorder appears as a variant of Thomsens disease due to mutations leading to low clinical expressivity .",O O O O O O O O O B I O O O O O O O O O,32
7926,10657,"Fourth , the disease phenotype is significantly more severe and had an early age of onset ( 16 years ) in a subject homozygous for the expanded allele , which contrasts with Huntington disease and suggests that the expanded allele in the MJD1 gene could exert its effect either by a dominant negative effect ( putatively excluded in HD ) or by a gain of function effect as proposed for HD .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O B O,13
7342,5548,"E . , Kronmal , G .",O O O O O O O,13
8374,266,This disorder was mapped to chromosome 7 and the gene causing Pendred syndrome ( PDS ) was subsequently identified by positional cloning .,O O O O O O O O O O O B I O B O O O O O O O O,32
4034,6263,Diagnostic DNA analyses should include a comprehensive examination of the whole relevant gene in the patient and confirmation of carrier status in both parents . .,O O O O O O O O O O O O O O O O O O O O O O O O O O,13
3068,4426,At least four of them presented with hypertrophic cardiomyopathy .,O O O O O O O B I O,32
3698,10850,"The structural consequences of the identified mutation , resulting in the CyS2010 - > Arg substitution , were evaluated by expression of the vWF carboxyl - terminal domain containing residues 1366 - 2050 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
3602,6367,"Hence , molecular screening for Wolfram syndrome in affected families and for Wolfram syndrome - carrier status in subjects with psychiatric disorders or diabetes mellitus will require complete analysis of exon 8 and upstream exons . .",O O O O O B I O O O O O B I O O O O O O B I O B I O O O O O O O O O O O O,13
6241,110,"After treatment , the three patients with pure spinal abnormalities showed clinical and neurophysiologic worsening , whereas the two patients with a more advanced stage of disease ( exhibited by SEPs ) showed substantially unchanged clinical and neurophysiologic features .",O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
8400,3323,Myotonic dystrophy is closely linked to the gene for muscle - type creatine kinase ( CKMM ) .,B I O O O O O O O O O O O O O O O O,32
9341,2338,An intrachromosomal insertion causing 5q22 deletion and familial adenomatous polyposis coli in two generations .,O O O O O O O B I I I O O O O,32
9385,12400,"Large - scale RNA differential display technology applied to these cell lines identified several differentially expressed genes , including an alpha carbonic anhydrase gene , termed CA12 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,39
7040,7725,The mutation introduces a termination codon within exon 8 of the dystrophin gene .,O O O O O O O O O O O O O O,13
648,5869,"Most VCFS / DGS patients have a similar 3 Mb deletion , some have a nested distal deletion breakpoint resulting in a 1 .",O B O B O O O O O O O O O O O O O O O O O O O O,13
7821,4905,"It is possible that analogous to an activated / altered growth factor receptor oncogene , codon 877 mutant AR with altered ligand binding may provide a selective growth advantage in the genesis of a subset of advanced prostate cancer .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O,32
3519,8020,"Given both the large proportion of non - Jewish carriers with this allele and that standard biochemical screening cannot differentiate between heterozygotes for the C739 - to - T mutations and Tay - Sachs disease carriers , DNA testing for this mutation in at - risk couples is essential .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I O O O O O O O O O O O O O O O,13
5218,9142,Here we describe the use of two sequences from the human Duchenne muscular dystrophy ( DMD ) gene that cross - hybridize to mouse X - linked sequences to localize the gene homologous to DMD in the mouse .,O O O O O O O O O O O B I I O B O O O O O O O O O O O O O O O O O O B O O O O,13
9560,8202,Three of the seven centrocytic lymphomas had detectable BCL1 DNA rearrangement .,O O O O B I O O O O O O,13
2531,11834,4 % and 10 .,O O O O O,39
7070,10114,XK encodes a novel protein with structural characteristics of prokaryotic and eukaryotic membrane transport proteins .,O O O O O O O O O O O O O O O O,13
1355,7289,S .,O O,13
5351,68,FHF2 is a large gene extending over approximately 200 kb in Xq26 .,O O O O O O O O O O O O O,32
2177,8562,"We have conducted a survey for duplication in 72 unrelated nondeletion patients , analyzed by Southern blot hybridization with clones representing the entire DMD cDNA .",O O O O O O O O O O O O O O O O O O O O O O O B O O,13
4439,10176,"Recently , a missense mutation was identified in human ASPA coding sequence from patients with Canavan disease .",O O O O O O O O O O O O O O O B I O,13
2200,6444,"Of the 17 point mutations so far described , three appear to be more common .",O O O O O O O O O O O O O O O O,13
2258,5985,The considerable genetic heterogeneity documented to date undoubtedly contributes to the phenotypic heterogeneity that is observed in galactosemia .,O O O O O O O O O O O O O O O O O B O,13
3381,9246,5 per cent of normal .,O O O O O O,13
6533,3337,Cytogenetic and carrier studies revealed structurally normal chromosomes for this patient and her parents and demonstrated that this mutation arose through a de novo gametic event .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
1584,2180,"In order to test the effect of this substitution , an in vitro mutagenized cDNA construct was introduced into a mammalian expression vector and transfected into monkey Cos - 1 cells separately or along with a beta - cDNA expression vector .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
1142,1776,"Mutant proteins , except for C79S and C79T , were destabilized and detected as insoluble precursor forms while the C79S and C79T mutants were of a soluble mature size .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
3614,9648,"Patients with classic WAS had more complex mutations , resulting in termination codons , frameshift , and early termination .",O O O B O O O O O O O O O O O O O O O O,13
8192,5251,The size of the ( CAG ) n repeat array in the 3 ' end of the MJD1 gene and the haplotype at a series of microsatellite markers surrounding the MJD1 gene were examined in a large cohort of Japanese and Caucasian subjects affected with Machado - Joseph disease ( MJD ) .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I O B O O,32
2937,4205,These results support the theory that human aniridia is caused by haploinsufficiency of PAX6 . .,O O O O O O O B O O O B I I O O,32
9940,6033,Both the occurrence of CL / P and CP within the same genealogy and a recurrence risk < 40 % for CP among descendants with VWS have suggested that the development of clefts in this syndrome is influenced by modifying genes at other loci .,O O O O B I I O B O O O O O O O O O O O O B O O O B O O O O O O B O O O O O O O O O O O O,13
9289,3112,D2 / nSnJ and B10 .,O O O O O O,32
5372,8158,The tight linkage to DXS52 could be extended giving a maximal LOD score of 22 .,O O O O O O O O O O O O O O O O,13
4965,10548,A missense mutation in the cholesteryl ester transfer protein gene with possible dominant effects on plasma high density lipoproteins .,O O O O O O O O O O O O O O O O O O O O,13
5256,3175,"Statistical analysis of the two stage mutation model in von Hippel - Lindau disease , and in sporadic cerebellar haemangioblastoma and renal cell carcinoma .",O O O O O O O O O B I I I I O O O B I I O B I I O,32
9447,527,The interfamilial heterogeneity in distribution and in severity of the features in the two families point to environmental or genetic modification as the cause of clinical variability in Emery - Dreifuss muscular dystrophy . .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I I O O,32
129,8455,No other endocrinologic dysfunction was identified . .,O O B I O O O O,13
